millisInsercao,grau,siglaTribunal,valorCausa,nivelSigilo,numero,codigoOrgaoJulgador,procEl,classeProcessual,tamanhoProcesso,dscSistema,competencia,codigoLocalidade,totalAssuntos,dataAjuizamento,movimentoNacional,movimentoLocal,assuntoNacional,assuntoLocal,tempo_proc_dias,data_ultimo_mov,total_movs_loc,total_movs_nac,total_movs,1_mov_nac_freq,2_mov_nac_freq,desc_mov1,desc_mov2,tempoMedioEntreMovimentos,cluster_processo,pontuacao_processo
1600415819402,3,TST,0.0,0,00009932320105090000,45224,1,1689,0,8,5,4106902,3,20100729171826,"[[200, '20150204090000'], [235, '20141015090000'], [85, '20141107232901'], [92, '20141030190000'], [12104, '20150202080033'], [92, '20141031070000'], [12104, '20150202080034'], [92, '20150219190000'], [92, '20150220070000'], [22, '20150317105435'], [123, '20141007075900'], [26, '20101112070000'], [123, '20150317104209'], [51, '20101130144354'], [848, '20150317104219'], [51, '20141114142708'], [981, '20100729171826'], [10966, '20141114105643'], [92, '20141008190000'], [12104, '20141009070000']]",[],"[[2466, False], [10655, False]]",[],-1833,20150317105435,0.0,20.0,20.0,92,12104,Publicação,Publicação,-91.65,1,87.93656976069698
1600415821607,3,TST,0.0,0,00022532220105060000,45241,1,1689,16235,8,5,2611606,1,20100730131755,"[[85, '20101209172800'], [85, '20110207173045'], [85, '20110502181419'], [85, '20110610175107'], [200, '20110406090000'], [239, '20101215090000'], [51, '20110329100026'], [92, '20110418190000'], [123, '20110321174555'], [12104, '20101209070000'], [51, '20110628092900'], [92, '20110419070000'], [123, '20110502102821'], [12104, '20110311110700'], [92, '20110729070000'], [123, '20110512163716'], [12104, '20110311110701'], [123, '20101119173408'], [123, '20110718152121'], [12104, '20110330171609'], [123, '20110207103957'], [123, '20110822103923'], [12104, '20110330171610'], [123, '20110311120526'], [12204, '20110201121300'], [92, '20101207190000'], [123, '20110314103754'], [12204, '20110419095541'], [26, '20101013070000'], [92, '20110127190000'], [123, '20110318134713'], [265, '20110728185959'], [12265, '20110527070000'], [51, '20101013085248'], [92, '20110128070000'], [123, '20110318140210'], [981, '20100730131755'], [12266, '20110526190000'], [51, '20110225095845'], [92, '20110315070000'], [123, '20110321125444'], [10966, '20110210171832']]",[],"[[8990, False]]",[],-3136,20110822103923,0.0,42.0,42.0,123,92,Remessa,Remessa,-74.66666666666667,0,101.64985107736973
1600415848408,3,TST,0.0,0,00150932120105040000,45241,1,1002,1427,8,5,4314902,1,20100730144436,"[[239, '20101117090000'], [265, '20110406185959'], [85, '20101206185959'], [85, '20101210193447'], [92, '20101119070000'], [92, '20110407070000'], [123, '20101104172824'], [26, '20101028070000'], [123, '20101213160440'], [51, '20101028091958'], [123, '20110331130850'], [51, '20110322170259'], [123, '20110513163215'], [981, '20100730144436'], [12104, '20101111070000'], [92, '20101110190000'], [12265, '20110222070000'], [92, '20101118190000'], [12266, '20110221190000']]",[],"[[864, False]]",[],-3237,20110513163215,0.0,19.0,19.0,92,123,Publicação,Publicação,-170.3684210526316,0,109.20492531990337
1600415829939,3,TST,0.0,0,00058599620105010000,45224,1,1689,0,8,5,3304557,3,20100730151359,"[[200, '20150819090000'], [235, '20150617090000'], [85, '20150708153252'], [92, '20150626070000'], [12104, '20150821083000'], [92, '20150827190000'], [12104, '20150821083001'], [92, '20150828070000'], [22, '20151020144143'], [123, '20101012123031'], [26, '20101008070000'], [123, '20150605170649'], [51, '20101209161100'], [123, '20151014114439'], [51, '20150810111221'], [848, '20151014114449'], [981, '20100730151359'], [92, '20150610190000'], [10966, '20150810104329'], [92, '20150625190000'], [12104, '20150611070000']]",[],"[[2540, False], [2546, False], [8919, False]]",[],-1616,20151020144143,0.0,21.0,21.0,92,12104,Publicação,Publicação,-76.95238095238095,1,83.16912903955254
1600415845342,3,TST,0.0,0,01346008720085150113,45241,1,1689,9862,8,5,3543402,1,20100730151536,"[[200, '20110223090000'], [235, '20101124090000'], [265, '20110615185959'], [85, '20110621140932'], [85, '20101215201002'], [85, '20101216165426'], [85, '20110324170653'], [123, '20110201145622'], [12104, '20110218122220'], [92, '20101117190000'], [123, '20110325154142'], [12104, '20110218122221'], [26, '20100827070000'], [92, '20101202190000'], [123, '20110413141931'], [12204, '20101203140858'], [51, '20101004102651'], [92, '20101203070000'], [123, '20110610074924'], [12204, '20110315134406'], [51, '20110214115237'], [92, '20110310190000'], [123, '20110822131131'], [12204, '20110829135300'], [51, '20110601095644'], [92, '20110311070000'], [123, '20110915111927'], [12265, '20110505070000'], [51, '20110704135344'], [92, '20110616070000'], [123, '20110923165912'], [12266, '20110504190000'], [92, '20110829070000'], [981, '20100730151536'], [123, '20100830181349'], [10966, '20110211134639'], [123, '20101022101931'], [12104, '20101118070000']]",[],"[[10658, False]]",[],-3104,20110923165912,0.0,38.0,38.0,123,92,Remessa,Remessa,-81.6842105263158,0,100.69030543686243
1600415832002,3,TST,0.0,0,01371002920085150113,45241,1,1689,52655,8,5,3543402,1,20100730151547,"[[237, '20101124090000'], [265, '20110608185959'], [198, '20110216090000'], [85, '20101209124449'], [85, '20101214152300'], [85, '20110316111803'], [85, '20110414153111'], [92, '20101202190000'], [123, '20110627104732'], [26, '20100827070000'], [92, '20101203070000'], [981, '20100730151547'], [51, '20101004153355'], [92, '20110224190000'], [10966, '20101216140950'], [51, '20110201112749'], [92, '20110225070000'], [12104, '20101118070000'], [51, '20110510110849'], [92, '20110609070000'], [12104, '20110209120249'], [123, '20100913141959'], [12104, '20110209120250'], [123, '20101110112737'], [12204, '20101203140858'], [123, '20101214145507'], [12265, '20110413070000'], [123, '20110406175252'], [12266, '20110412190000'], [92, '20101117190000'], [123, '20110603120434']]",[],"[[10638, False]]",[],-3192,20110627104732,0.0,31.0,31.0,92,123,Publicação,Publicação,-102.96774193548387,0,104.8877524594368
1600415832109,3,TST,0.0,0,01171004320055150006,45208,1,241,14282,8,5,3503208,3,20100730151550,"[[200, '20110810090000'], [238, '20110323090000'], [85, '20111024172022'], [85, '20111117173401'], [85, '20120430181320'], [85, '20120831180602'], [235, '20120329090000'], [85, '20130225183650'], [85, '20131011171235'], [85, '20131204174508'], [85, '20101117160710'], [85, '20110415100144'], [85, '20110823185959'], [51, '20110223161025'], [92, '20110812190000'], [123, '20110318164607'], [123, '20111111083759'], [123, '20120529144226'], [123, '20140127152155'], [982, '20120817082758'], [12104, '20120323070000'], [12266, '20110909102728'], [51, '20110610114900'], [92, '20110815070000'], [123, '20110413173024'], [123, '20111122182128'], [123, '20120615150050'], [123, '20140128190357'], [982, '20130315083530'], [12204, '20110223090000'], [12266, '20111111183834'], [51, '20111202093749'], [92, '20120322190000'], [123, '20110413180053'], [123, '20111129070558'], [123, '20120817080806'], [135, '20131011191020'], [982, '20140128190357'], [12204, '20110815174640'], [12266, '20120511133939'], [51, '20111205133922'], [92, '20120412190000'], [123, '20110506091337'], [123, '20111202165111'], [123, '20120906165104'], [1051, '20120413072838'], [12204, '20120413124021'], [12266, '20120702190000'], [22, '20131011191020'], [51, '20111209171855'], [92, '20120413070000'], [123, '20110520094530'], [123, '20111202165433'], [123, '20130208154014'], [981, '20100730151550'], [10966, '20110609171313'], [12204, '20130214162945'], [12266, '20120817132031'], [51, '20121017154452'], [92, '20130214070000'], [123, '20110824164526'], [123, '20111202172035'], [123, '20130226173203'], [10966, '20111017121635'], [12265, '20111019070000'], [12266, '20130315164201'], [26, '20100924070000'], [51, '20131015152133'], [92, '20131113070000'], [123, '20110909091918'], [123, '20111207105632'], [123, '20130315083337'], [982, '20110506092523'], [10966, '20131108103326'], [12265, '20120703070000'], [12266, '20131112190000'], [26, '20111202070000'], [92, '20110216190000'], [123, '20100928133128'], [123, '20110926125020'], [123, '20120315162520'], [123, '20130326161606'], [982, '20110909094735'], [12104, '20110217070000'], [12265, '20131113070000'], [12266, '20131122180000'], [51, '20101022095049'], [92, '20110407190000'], [123, '20101112181247'], [123, '20111024110241'], [123, '20120502153640'], [123, '20131022142941'], [982, '20111111092110'], [12104, '20110804125932'], [12266, '20110217123257'], [12266, '20131122180001'], [51, '20101123165254'], [92, '20110408070000'], [123, '20110210154705'], [123, '20111024112318'], [123, '20120511090757'], [123, '20140127151951'], [982, '20120511093227'], [12104, '20110804125933'], [12266, '20110506114553'], [132, '20151201060107']]",[],"[[1855, False], [2594, False], [8919, False]]",[],-1575,20151201060107,0.0,106.0,106.0,123,12266,Remessa,Remessa,-14.858490566037736,1,81.04785557481298
1600415846449,3,TST,0.0,0,02289401020085020008,45241,1,1689,50067,8,5,3550308,1,20100730151643,"[[200, '20110209090000'], [239, '20101124090000'], [265, '20110608185959'], [85, '20101214152221'], [85, '20110311185959'], [85, '20110428135808'], [92, '20101116190000'], [123, '20110328163650'], [12265, '20110425070000'], [92, '20101202190000'], [123, '20110530175940'], [12266, '20110419190000'], [92, '20101203070000'], [123, '20110627104719'], [26, '20101008070000'], [92, '20110217190000'], [981, '20100730151643'], [51, '20101104112453'], [92, '20110218070000'], [10966, '20101216170558'], [51, '20101216171806'], [92, '20110609070000'], [12104, '20101117070000'], [51, '20110517090552'], [123, '20101012123110'], [12104, '20110204183645'], [123, '20101112170340'], [12104, '20110204183646'], [123, '20101214144259'], [12204, '20101203134750'], [123, '20110311144828'], [12204, '20110218140215']]",[],"[[864, False]]",[],-3193,20110627104719,0.0,32.0,32.0,123,92,Remessa,Remessa,-99.78125,0,104.80377197357458
1600415866189,3,TST,0.0,0,00014499720105080000,45221,1,1002,23054,8,5,1501402,1,20100802112823,"[[236, '20150316190000'], [85, '20150406164004'], [85, '20150406164255'], [85, '20150406164255'], [85, '20150406164832'], [85, '20150406164832'], [26, '20101028070000'], [848, '20150525161229'], [51, '20101217124257'], [981, '20100802112823'], [12266, '20150320164200'], [12266, '20150422150000'], [92, '20150317070000'], [123, '20101103184712'], [22, '20150525161232'], [123, '20150313200011']]",[],"[[9060, False]]",[],-1764,20150525161232,0.0,16.0,16.0,85,12266,Petição,Petição,-110.25,1,86.89953272365995
1600415859661,3,TST,0.0,0,01841400720085110052,45226,1,1008,55258,8,5,1400100,1,20100802115805,"[[237, '20150930090000'], [238, '20151007090000'], [85, '20130206103003'], [12104, '20151001143420'], [51, '20101215104509'], [981, '20100802115805'], [10966, '20150930170710'], [92, '20150923190000'], [12104, '20150924070000'], [92, '20150930190000'], [92, '20151001070000'], [92, '20151008190000'], [92, '20151009070000'], [123, '20101118125327'], [22, '20151116133359'], [123, '20150921164733'], [26, '20101112070000'], [848, '20151116133356']]",[],0,0,-1589,20151116133359,0.0,18.0,18.0,92,12104,Publicação,Publicação,-88.27777777777777,1,82.84660634048664
1600415871364,3,TST,0.0,0,00437014020105000000,45241,1,204,26845,8,5,5300108,1,20100804124133,"[[123, '20101025151322'], [123, '20101025153257'], [982, '20101105091459'], [123, '20101105091221'], [982, '20101213092336'], [123, '20101112165211'], [12265, '20101022070000'], [123, '20101209160751'], [12266, '20101105130513'], [123, '20101213092230'], [51, '20101122154125'], [123, '20111212120955'], [51, '20110805121131'], [123, '20120228122804'], [51, '20110808103610'], [265, '20111216185959'], [92, '20111219070000'], [981, '20100804124133'], [132, '20110729173422'], [981, '20110729173422']]",[],0,0,-2946,20120228122804,0.0,20.0,20.0,123,51,Remessa,Remessa,-147.3,0,97.14194069785442
1600415876494,3,TST,0.0,0,00945401220095030068,45241,1,1002,58984,8,5,3143906,1,20100805210952,"[[239, '20101207090000'], [265, '20110610185959'], [85, '20100922152601'], [85, '20100922152601'], [85, '20101203162136'], [85, '20101217182144'], [981, '20100805210952'], [92, '20101209190000'], [12265, '20110304070000'], [92, '20101210070000'], [12266, '20110303190000'], [26, '20100929114231'], [92, '20110613070000'], [12291, '20110527172948'], [51, '20100930140523'], [123, '20100929110105'], [51, '20110412162025'], [123, '20101119172100'], [123, '20110218170807'], [123, '20110527165338'], [123, '20110527174220'], [92, '20101201190000'], [12104, '20101202070000']]",[],"[[2704, False]]",[],-3207,20110613070000,0.0,23.0,23.0,123,85,Remessa,Remessa,-139.43478260869566,0,106.86453865813354
1600415875650,3,TST,0.0,0,01015404120095030043,45241,1,1689,11596,8,5,3170206,2,20100805211813,"[[198, '20111026090000'], [239, '20110615090000'], [265, '20120223185959'], [85, '20101018131835'], [85, '20110609105802'], [85, '20110701173406'], [85, '20111117185959'], [85, '20111212094812'], [981, '20100805211813'], [92, '20111104070000'], [12104, '20111010121727'], [92, '20120224070000'], [12104, '20111010121729'], [123, '20101005122511'], [12265, '20111129070000'], [123, '20110531153655'], [12266, '20111128190000'], [26, '20101005131937'], [123, '20110810115059'], [51, '20101005141030'], [92, '20110608190000'], [123, '20111123161941'], [51, '20101207164659'], [92, '20110622190000'], [123, '20120215135051'], [51, '20110706142318'], [92, '20110624070000'], [51, '20110831135206'], [92, '20110816070000'], [10966, '20110706141951'], [51, '20120124163943'], [92, '20111103190000'], [12104, '20110609070000']]",[],0,0,-2951,20120224070000,0.0,33.0,33.0,92,85,Publicação,Publicação,-89.42424242424242,0,95.11104740276359
1600415873360,3,TST,0.0,0,00151807420105040000,45241,1,1689,31398,8,5,4314902,2,20100805213310,"[[239, '20111207090000'], [265, '20121108185959'], [198, '20120328090000'], [85, '20120103163200'], [85, '20120425174226'], [85, '20120625160556'], [85, '20120914170909'], [981, '20100805213310'], [51, '20120821135016'], [92, '20120403070000'], [12104, '20111202070000'], [12266, '20121123143239'], [51, '20121016132906'], [92, '20120905070000'], [12104, '20120327111356'], [92, '20121109070000'], [12104, '20120327111358'], [123, '20100831081719'], [12265, '20120531070000'], [123, '20111123174633'], [12266, '20111205165839'], [123, '20120525180108'], [12266, '20120203133221'], [92, '20111201190000'], [123, '20120830151245'], [12266, '20120413124844'], [26, '20101202132115'], [92, '20111215190000'], [123, '20121031145736'], [12266, '20120530190000'], [51, '20101202193309'], [92, '20111216070000'], [12266, '20120622142852'], [51, '20120207082822'], [92, '20120402190000'], [10966, '20120206134223'], [12266, '20121005154801']]",[],"[[9419, False]]",[],-2677,20121123143239,0.0,37.0,37.0,92,12266,Publicação,Publicação,-72.35135135135135,1,104.90573336874947
1600415883668,3,TST,0.0,0,00994006720095030129,45241,1,1008,18984,8,5,3152501,2,20100806210044,"[[235, '20110504090000'], [265, '20110923185959'], [85, '20110428151002'], [85, '20110530151305'], [981, '20100806210044'], [123, '20110919155850'], [92, '20110427190000'], [12104, '20110428070000'], [92, '20110512190000'], [12265, '20110630070000'], [92, '20110513070000'], [12266, '20110629190000'], [92, '20110926070000'], [12291, '20100826182539'], [123, '20100826164251'], [26, '20100901105328'], [123, '20100831112720'], [51, '20100915092846'], [123, '20110419132758'], [51, '20110823150454'], [123, '20110610142403']]",[],"[[2212, False], [5280, False]]",[],-3102,20110926070000,0.0,21.0,21.0,123,92,Remessa,Remessa,-147.71428571428572,0,103.14962245368432
1600415881705,3,TST,0.0,0,00153747420105040000,45241,1,1002,35135,8,5,4314902,1,20100806212314,"[[239, '20101117000000'], [265, '20110906185959'], [85, '20101206162123'], [981, '20100806212314'], [92, '20110908070000'], [12266, '20101110141013'], [123, '20100903155950'], [12266, '20101203162634'], [123, '20101103110751'], [12266, '20110128190000'], [26, '20100906110300'], [123, '20101217150920'], [12291, '20110830172013'], [51, '20100910184833'], [123, '20110830162751'], [51, '20110329123648'], [123, '20110831111405'], [132, '20110117145338'], [92, '20101109190000'], [92, '20101125190000'], [12104, '20101110070000'], [92, '20101126070000'], [12265, '20110131070000']]",[],"[[9026, False]]",[],-3120,20110908070000,0.0,23.0,23.0,123,92,Remessa,Remessa,-135.65217391304347,0,103.37768949012496
1600415879794,3,TST,0.0,0,00163992520105040000,45241,1,1002,26982,8,5,4314902,1,20100806213039,"[[239, '20111116090000'], [265, '20120314185959'], [85, '20111205185959'], [85, '20111207185959'], [85, '20120213191001'], [981, '20100806213039'], [85, '20130517133714'], [92, '20111117190000'], [12266, '20111215190000'], [92, '20111118070000'], [26, '20100906104254'], [92, '20120315070000'], [51, '20100910191703'], [123, '20100901121701'], [51, '20120306090112'], [123, '20111107093055'], [123, '20111209145044'], [123, '20120312173905'], [12104, '20111110070000'], [92, '20111109190000'], [12265, '20111216070000']]",[],"[[1998, False]]",[],-2502,20130517133714,0.0,21.0,21.0,85,92,Petição,Petição,-119.14285714285714,0,79.00696127398611
1600415878973,3,TST,0.0,0,00026668320105150000,45241,1,1689,52121,8,5,3509502,1,20100806220952,"[[239, '20110330090000'], [265, '20110824185959'], [200, '20110504090000'], [51, '20110207090339'], [85, '20110425185959'], [85, '20110426171305'], [85, '20110524145747'], [981, '20100806220952'], [92, '20110513070000'], [12104, '20110324070000'], [51, '20110502124603'], [92, '20110825070000'], [12104, '20110503164230'], [51, '20110719151910'], [123, '20100922142854'], [12104, '20110503164232'], [123, '20101112152817'], [12265, '20110607070000'], [123, '20101123175505'], [12266, '20110606190000'], [123, '20110317115742'], [92, '20110323190000'], [123, '20110530145726'], [92, '20110407190000'], [123, '20110818180838'], [92, '20110408070000'], [26, '20101123172332'], [92, '20110512190000'], [10966, '20110429153231']]",[],"[[1998, False]]",[],-3134,20110825070000,0.0,29.0,29.0,92,123,Publicação,Publicação,-108.06896551724138,0,102.85597503870868
1600415892495,3,TST,0.0,0,00737007720095240041,45241,1,1689,51517,8,5,5003207,2,20100810220538,"[[200, '20120627090000'], [237, '20120502133000'], [265, '20121019185959'], [85, '20120813165750'], [981, '20100810220538'], [85, '20100909170741'], [85, '20120511145355'], [123, '20121018143212'], [92, '20120425190000'], [92, '20120503190000'], [10966, '20120515182248'], [92, '20120504070000'], [12104, '20120426070000'], [26, '20100906182717'], [92, '20120628190000'], [12104, '20120621122619'], [51, '20100910185635'], [92, '20120629070000'], [12104, '20120621122621'], [51, '20120518180605'], [92, '20121022070000'], [12265, '20120831070000'], [51, '20120925163647'], [123, '20100906170534'], [12266, '20120830190000'], [123, '20120424090936'], [123, '20120821152434']]",[],"[[2697, False], [8810, False]]",[],-2710,20121022070000,0.0,27.0,27.0,92,123,Publicação,Publicação,-100.37037037037037,0,86.27495903855451
1600415896719,3,TST,0.0,0,00144047420105040000,45241,1,11027,7035,8,5,4314902,1,20100811211351,"[[238, '20121114133000'], [265, '20130404185959'], [51, '20101130162411'], [981, '20100811211351'], [85, '20130206163229'], [123, '20100903141747'], [51, '20120905143207'], [123, '20101011160807'], [10966, '20120903141235'], [51, '20121002174941'], [123, '20120830104443'], [12104, '20121108070000'], [51, '20130321192251'], [123, '20120905143635'], [12265, '20130227070000'], [123, '20120927103319'], [12266, '20130226190000'], [92, '20120905070000'], [123, '20120928144948'], [12291, '20120905143539'], [92, '20121107190000'], [123, '20121002172754'], [92, '20121129190000'], [123, '20121105174657'], [26, '20101011142021'], [92, '20121130070000'], [123, '20130219175458'], [26, '20121002174744'], [92, '20130405070000'], [123, '20130402161217']]",[],"[[10678, False]]",[],-2545,20130405070000,0.0,30.0,30.0,123,92,Remessa,Remessa,-84.83333333333333,0,79.34075185469027
1600415896057,3,TST,0.0,0,00014638620105150000,45241,1,1689,37333,8,5,3509502,1,20100811214759,"[[200, '20110525090000'], [239, '20110427140000'], [265, '20110928185959'], [51, '20110322103909'], [85, '20110503154448'], [85, '20110608165035'], [981, '20100811214759'], [92, '20110929070000'], [12104, '20110419070000'], [51, '20110506091224'], [123, '20100920202408'], [12104, '20110509170349'], [51, '20110901171955'], [123, '20101006154424'], [12104, '20110509170351'], [123, '20101026192136'], [12265, '20110721070000'], [123, '20110328162746'], [12266, '20110720190000'], [92, '20110418190000'], [123, '20110627093352'], [92, '20110428190000'], [123, '20110926132105'], [92, '20110429070000'], [26, '20101026191734'], [92, '20110602190000'], [10966, '20110506091037'], [51, '20100921124208'], [92, '20110603070000'], [10966, '20110506091153']]",[],"[[864, False]]",[],-3099,20110929070000,0.0,30.0,30.0,92,123,Publicação,Publicação,-103.3,0,101.3284976251521
1600415898459,3,TST,0.0,0,00470219820105000000,45241,1,204,13679,8,5,5300108,1,20100812182033,"[[85, '20100908185959'], [51, '20111128121626'], [982, '20101104144132'], [12265, '20100830070000'], [92, '20120216070000'], [123, '20101018121543'], [123, '20101104140918'], [123, '20120213123912'], [123, '20120313164719'], [265, '20120215185959'], [51, '20101001135648'], [981, '20100812182033'], [51, '20111125151333'], [132, '20111109200344'], [981, '20111109200344']]",[],"[[2697, False]]",[],-2932,20120313164719,0.0,15.0,15.0,123,51,Remessa,Remessa,-195.46666666666667,0,98.45424065212968
1600415904008,3,TST,0.0,0,00089475520105150000,45241,1,1689,25616,8,5,3509502,1,20100812215319,"[[200, '20110629090000'], [239, '20101207140000'], [265, '20120127185959'], [85, '20110201154355'], [85, '20110822153703'], [85, '20110921134132'], [981, '20100812215319'], [123, '20101125182949'], [12265, '20110909070000'], [123, '20110902152454'], [12266, '20110908190000'], [123, '20111214164222'], [92, '20101130190000'], [92, '20101216190000'], [10966, '20110215171529'], [26, '20101015122733'], [92, '20101217070000'], [12104, '20101201070000'], [51, '20101017213449'], [92, '20110804190000'], [12104, '20110617164321'], [51, '20110215171959'], [92, '20110805070000'], [12104, '20110617164323'], [51, '20110621173500'], [92, '20120130070000'], [12104, '20110627181204'], [51, '20111011124751'], [123, '20101014233112'], [12104, '20110627181206']]",[],"[[10655, False]]",[],-2976,20120130070000,0.0,30.0,30.0,92,12104,Publicação,Publicação,-99.2,1,111.61043807345416
1600415908959,3,TST,0.0,0,01847406920085110006,45227,1,1002,55612,8,5,1302603,1,20100813211337,"[[981, '20100813211337'], [123, '20101123144036'], [236, '20101126190000'], [848, '20110110170608'], [981, '20160602164219'], [22, '20110110170611'], [22, '20160602164453'], [51, '20100917084043'], [92, '20101129070000'], [123, '20100915182122']]",[],"[[864, False]]",[],-1390,20160602164453,0.0,10.0,10.0,981,123,Recebimento,Recebimento,-139.0,2,78.40463392949064
1600415905282,3,TST,0.0,0,01079408320075130004,45241,1,1689,60812,8,5,2507507,2,20100813211538,"[[200, '20120822090000'], [265, '20121121185959'], [239, '20120328090000'], [981, '20100813211538'], [85, '20110428171825'], [85, '20120425164655'], [85, '20120913182034'], [51, '20110218084246'], [51, '20110505134553'], [92, '20120413070000'], [123, '20121116143300'], [12266, '20120420135859'], [51, '20120502140740'], [92, '20120823190000'], [12266, '20120831091226'], [51, '20121106131435'], [92, '20120824070000'], [12266, '20121009190000'], [60, '20110411180407'], [92, '20121122070000'], [10966, '20120502140137'], [12266, '20121207124346'], [123, '20100924094352'], [12104, '20120322070000'], [123, '20101125184953'], [12104, '20120810162942'], [123, '20101208165342'], [12104, '20120810162944'], [26, '20101207191102'], [92, '20110407070000'], [123, '20110404144713'], [12265, '20121010070000'], [36, '20120430121837'], [92, '20120321190000'], [123, '20120314121712'], [12266, '20110411142528'], [92, '20120412190000'], [123, '20121005123909'], [12266, '20120322103050']]",[],"[[9178, False]]",[],-2664,20121207124346,0.0,39.0,39.0,92,123,Publicação,Publicação,-68.3076923076923,0,83.27666687702505
1600415907813,3,TST,0.0,0,00315005520065150059,45225,1,1002,10481,8,5,3538006,4,20100813212917,"[[198, '20110427090000'], [235, '20110316090000'], [239, '20150923090000'], [981, '20100813212917'], [85, '20110314155925'], [85, '20110316165926'], [85, '20110401111020'], [22, '20151016130107'], [92, '20110324190000'], [848, '20110526121833'], [26, '20100923124253'], [92, '20110325070000'], [848, '20151016130104'], [26, '20131016234901'], [92, '20110505190000'], [51, '20100928080331'], [92, '20110506070000'], [981, '20130821100953'], [51, '20110401153601'], [92, '20150916190000'], [10966, '20110401153249'], [51, '20131016235141'], [92, '20150924190000'], [10966, '20110401153456'], [92, '20150925070000'], [12104, '20110309070000'], [123, '20100922125359'], [12104, '20110406081707'], [123, '20110228165615'], [12104, '20110406081709'], [22, '20110526121835'], [92, '20110304190000'], [123, '20150911175256'], [12104, '20150917070000']]",[],"[[1855, False], [2212, False], [2478, False], [10652, False]]",[],-1621,20151016130107,0.0,34.0,34.0,92,12104,Publicação,Publicação,-47.6764705882353,1,82.66962471107219
1600415909431,3,TST,0.0,0,00718005920095240041,45241,1,1689,45264,8,5,5003207,4,20100813213753,"[[200, '20110601090000'], [238, '20110216133000'], [265, '20110928185959'], [981, '20100813213753'], [85, '20101203175245'], [85, '20110225185959'], [85, '20110620133957'], [85, '20110822172820'], [92, '20110211190000'], [26, '20101113115255'], [92, '20110217190000'], [10966, '20110401160337'], [36, '20110401110919'], [92, '20110218070000'], [12104, '20110214070000'], [51, '20101126025806'], [92, '20110602190000'], [12104, '20110512124144'], [51, '20110404130139'], [92, '20110603070000'], [12104, '20110512124146'], [51, '20110901142247'], [92, '20110929070000'], [12265, '20110805070000'], [123, '20101026152353'], [12266, '20110804190000'], [123, '20110210184727'], [123, '20110713144720'], [123, '20110926132123']]",[],"[[1721, False], [2458, False], [2697, False], [8810, False]]",[],-3099,20110929070000,0.0,29.0,29.0,92,85,Publicação,Publicação,-106.86206896551724,0,101.465312345364
1600415910564,3,TST,0.0,0,00152603820105040000,45241,1,1002,35626,8,5,4314902,1,20100816211535,"[[239, '20110914090000'], [265, '20120127185959'], [51, '20101117170837'], [85, '20111010131257'], [85, '20111011185959'], [981, '20100816211535'], [123, '20100922120426'], [51, '20111122115845'], [123, '20110809163649'], [123, '20111018145000'], [123, '20111214164223'], [92, '20110906190000'], [92, '20110922190000'], [12104, '20110908070000'], [92, '20110923070000'], [12265, '20111027070000'], [92, '20120130070000'], [12266, '20111026190000'], [123, '20100901180754'], [26, '20100906130704'], [123, '20100901180810']]",[],"[[864, False]]",[],-2976,20120130070000,0.0,21.0,21.0,123,92,Remessa,Remessa,-141.71428571428572,0,98.0796636059477
1600415911569,3,TST,0.0,0,25105004920085090011,45226,1,1000,49711,8,5,4106902,1,20100816212644,"[[235, '20151028090000'], [238, '20151007090000'], [239, '20151202090000'], [981, '20100816212644'], [85, '20111007123040'], [85, '20151019163103'], [85, '20151110172347'], [22, '20160211105538'], [92, '20150929190000'], [123, '20150917175308'], [12104, '20151022160401'], [26, '20100903092934'], [92, '20151008190000'], [123, '20151119172841'], [12104, '20151022160403'], [51, '20100910194340'], [92, '20151009070000'], [848, '20160211105535'], [12104, '20151125070000'], [51, '20150917175224'], [92, '20151029190000'], [897, '20150923090000'], [51, '20151021134420'], [92, '20151103070000'], [51, '20151113140824'], [92, '20151124190000'], [10966, '20151021115816'], [92, '20151203190000'], [10966, '20151113135421'], [92, '20151204070000'], [11383, '20150918142541'], [123, '20100902144323'], [12104, '20150916070000'], [92, '20150915190000'], [123, '20150915091359'], [12104, '20150930070000']]",[],0,0,-1503,20160211105538,0.0,36.0,36.0,92,12104,Publicação,Publicação,-41.75,1,80.11969733271343
1600415921679,3,TST,0.0,0,00160017820105040000,45241,1,1002,54531,8,5,4314902,1,20100817210229,"[[239, '20110824090000'], [265, '20111206185959'], [85, '20110913185959'], [85, '20110914181123'], [981, '20100817210229'], [51, '20101103095148'], [123, '20111130133231'], [92, '20110817190000'], [12104, '20110818070000'], [92, '20110901190000'], [12265, '20111004070000'], [92, '20110902070000'], [12266, '20111003190000'], [92, '20111207070000'], [123, '20100922115034'], [26, '20100922153052'], [123, '20101001133649'], [123, '20110808095532'], [51, '20111108115109'], [123, '20110929163327']]",[],"[[1998, False]]",[],-3030,20111207070000,0.0,20.0,20.0,123,92,Remessa,Remessa,-151.5,0,100.52959501884207
