SEQ_ORGAO,NOMEDAVARA,SEQ_ORGAO_PAI,GRAU_ORGAO,SEQ_CIDADE,DSC_CIDADE,SIG_UF,COD_IBGE,DSC_TIP_ORGAO,TIP_ESFERA_JUSTICA,INT_ORDEM_ORGAO,LATITUDE,LONGITUDE,CAPITAL,qtd_processos,tempo_medio_proc,tempo_entre_movs,cluster_processual_mais_comum,cluster_unidade,procs_em_alerta,ranking
20034,Salvador  - 38a Vara,13201.0,GRA1T,4278.0,salvador,BA,2927408.0,Varas Trabalhistas,T,,-12.9710193,-38.5121307,1,319,1807.3887147335424,18.08061614886012,3,1,0,0
20035,Salvador  - 39a Vara,13201.0,GRA1T,4278.0,salvador,BA,2927408.0,Varas Trabalhistas,T,,-12.9710193,-38.5121307,1,309,1941.5728155339805,22.1410845824903,3,1,1,0
20036,Santo Amaro  - 01a Vara,13201.0,GRA1T,4472.0,santo amaro,BA,2928604.0,Varas Trabalhistas,T,,-12.5516375,-38.6898093,0,982,7660.553971486762,404.50568472154123,3,1,523,0
20037,Santo Antônio de Jesus  - 01a Vara,13201.0,GRA1T,4487.0,santo antonio de jesus,BA,2928703.0,Varas Trabalhistas,T,,-12.9671979,-39.2544948,0,214,1415.8177570093458,15.682131658876905,3,1,1,0
20038,Senhor do Bonfim  - 01a Vara,13201.0,GRA1T,4920.0,senhor do bonfim,BA,2930105.0,Varas Trabalhistas,T,,-10.465344,-40.1837507,0,110,1541.3272727272727,21.88012098662199,1,1,4,0
20039,Simões Filho  - 01a Vara,13201.0,GRA1T,4997.0,simoes filho,BA,2930709.0,Varas Trabalhistas,T,,-12.7860454,-38.3983629,0,464,4192.9051724137935,68.28695179379402,3,1,75,0
20040,Simões Filho  - 02a Vara,13201.0,GRA1T,4997.0,simoes filho,BA,2930709.0,Varas Trabalhistas,T,,-12.7860454,-38.3983629,0,548,4089.5054744525537,131.31035892329814,3,1,48,0
20041,Teixeira de Freitas  - 01a Vara,13201.0,GRA1T,5130.0,teixeira de freitas,BA,2931350.0,Varas Trabalhistas,T,,-17.5410424,-39.7402758,0,827,3921.86215235792,208.75962236793598,3,1,105,0
20042,Valença  - 01a Vara,13201.0,GRA1T,5359.0,valenca,BA,2932903.0,Varas Trabalhistas,T,,-13.3508664,-39.0574244,0,246,1879.9756097560971,15.565835466702447,3,1,8,0
20043,Vitória da Conquista  - 01a Vara,13201.0,GRA1T,5475.0,vitoria da conquista,BA,2933307.0,Varas Trabalhistas,T,,-14.8766605,-40.812177,0,299,1350.1137123745818,22.0820495728246,1,1,8,0
20044,Vitória da Conquista  - 02a Vara,13201.0,GRA1T,5475.0,vitoria da conquista,BA,2933307.0,Varas Trabalhistas,T,,-14.8766605,-40.812177,0,280,1264.5964285714285,18.13521157813558,1,1,1,0
20045,GABINETE - DESEMBARGADORA DO TRABALHO ANA LUCIA BEZERRA,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,150,23.786666666666665,-0.25366526716928256,1,1,0,0
20046,GABINETE - DESEMBARGADORA DO TRABALHO DALILA  ANDRADE,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,8,-871.125,-13.066542235009933,0,0,0,0
20047,GABINETE - DESEMBARGADORA DO TRABALHO DEBORA MACHADO,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,161,62.54037267080746,0.8817492185566367,1,1,0,0
20048,GABINETE - DESEMBARGADORA DO TRABALHO GRAÇA BONESS,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,169,27.869822485207106,0.04025740435538274,1,1,0,0
20049,GABINETE - DESEMBARGADORA DO TRABALHO IVANA MAGALDI,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,145,63.31034482758621,-0.3597936851595245,1,1,0,0
20050,GABINETE - DESEMBARGADORA DO TRABALHO LÉA REIS NUNES,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,0.0,-12.971403,-38.5004884,1,136,-20.654411764705888,-0.7425592183885552,1,1,0,0
20051,GABINETE - DESEMBARGADORA DO TRABALHO LOURDES LINHARES,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,159,27.88050314465409,0.2602913306368111,1,1,0,0
20052,GABINETE - DESEMBARGADORA DO TRABALHO LUÍZA LOMBA,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,14,45.0,-7.5042635753355444,2,0,0,0
20053,GABINETE - DESEMBARGADORA DO TRABALHO MARGARETH RODRIGUES COSTA,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,145,-36.282758620689656,-0.6336427962002991,1,1,0,0
20054,GABINETE - DESEMBARGADORA DO TRABALHO MARIA ADNA AGUIAR,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,142,38.40845070422535,0.26326899298815026,1,1,0,0
20055,GABINETE - DESEMBARGADORA DO TRABALHO MARIZETE MENEZES,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,181,85.79558011049724,0.002882986663404761,1,1,0,0
20056,GABINETE - DESEMBARGADORA DO TRABALHO NELIA  NEVES,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,161,27.69565217391305,0.3638086847280536,1,1,0,0
20057,GABINETE - DESEMBARGADORA DO TRABALHO VÂNIA CHAVES,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,137,12.233576642335766,-0.5451336003581552,1,1,0,0
20058,GABINETE - DESEMBARGADORA DO TRABALHO YARA TRINDADE,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,161,48.57142857142857,-0.7055801733487834,1,1,0,0
20060,GABINETE - DESEMBARGADOR DO TRABALHO ALCINO FELIZOLA,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,9,-70.22222222222223,-3.904939519921784,1,0,0,0
20061,GABINETE - DESEMBARGADOR DO TRABALHO EDILTON MEIRELES,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,176,49.51136363636363,-0.015767733898968073,1,1,0,0
20062,GABINETE - DESEMBARGADOR DO TRABALHO ESEQUIAS OLIVEIRA,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,161,43.21739130434783,0.6563655708548667,1,1,0,0
20063,GABINETE - DESEMBARGADOR DO TRABALHO HUMBERTO JORGE LIMA MACHADO,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,167,-41.48502994011976,-0.8774531456130229,1,1,0,0
20064,GABINETE - DESEMBARGADOR DO TRABALHO JÉFERSON MURICY,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,23,-414.39130434782606,-8.371131675255167,0,0,0,0
20065,GABINETE - DESEMBARGADOR DO TRABALHO MARCOS OLIVEIRA  GURGEL,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,167,59.70059880239521,0.6295177725824066,1,1,0,0
20066,GABINETE - DESEMBARGADOR DO TRABALHO NORBERTO FRERICHS,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,174,-35.27586206896552,-0.8170229711380311,1,1,0,0
20067,GABINETE - DESEMBARGADOR DO TRABALHO PAULINO COUTO,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,138,78.35507246376811,0.7653515335535536,1,1,0,0
20069,GABINETE - DESEMBARGADOR DO TRABALHO RENATO MÁRIO SIMÕES,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,128,-66.5859375,-1.6674380328421388,1,1,0,0
20070,GABINETE - DESEMBARGADOR DO TRABALHO TADEU VIEIRA,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,149,18.791946308724828,-0.2377386532978356,1,1,0,0
20071,GABINETE - DESEMBARGADOR DO TRABALHO VALTERCIO OLIVEIRA,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,,-12.971403,-38.5004884,1,144,40.59027777777778,0.2960412383001267,1,1,0,0
20072,GABINETE - DESEMBARGADOR LUIZ ROBERTO PEIXOTO DE MATTOS SANTOS,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,0.0,-12.971403,-38.5004884,1,156,48.89743589743589,0.9077429511154216,1,1,0,0
20073,GABINETE - DESEMBARGADOR PIRES RIBEIRO,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,0.0,-12.971403,-38.5004884,1,150,47.82,-0.18859538612849674,1,1,0,0
20118,GABINETE DA CORREGEDORIA,13201.0,GRA2T,4278.0,salvador,BA,2927408.0,Gabinete de Desembargador do Trabalho,T,0.0,-12.971403,-38.5004884,1,411,2390.019464720195,22.677758264390697,3,1,0,0
20222,GABINETE DR. JOSÉ CARLOS ABILE,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,29,2120.0344827586205,165.9181442665345,3,3,1,0
20223,GABINETE DRA. ROSEMEIRE UEHARA TANAKA,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,38,2524.894736842105,307.19795536511987,3,3,0,0
20237,SECRETARIA DO TRIBUNAL PLENO,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1065,2.943661971830986,0.6817073926571069,1,1,0,0
20238,VICE-PRESIDÊNCIA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,27,1780.111111111111,130.79076723153574,3,3,0,0
20245,POSTO DE ATENDIMENTO DE CAMPO LARGO,13205.0,GRA1T,963.0,campo largo,PR,4104204.0,Varas Trabalhistas,T,,-25.450939,-49.512094,0,16,26.625,1.9794130600582207,1,1,0,0
20260,GABINETE TRT9 1,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,42,24.595238095238088,2.0333945230970407,1,1,0,0
20261,GABINETE TRT9 2,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,9,14.555555555555555,0.411965811965812,1,1,0,0
20262,GABINETE TRT9 3,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,96,2.96875,0.01972471859114017,1,1,0,0
20263,GABINETE TRT9 4,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,85,18.49411764705882,2.7881822816846045,1,1,0,0
20264,GABINETE TRT9 5,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,58,47.94827586206897,9.610863550549146,1,1,0,0
20265,GABINETE TRT9 6,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,39,31.71794871794872,4.790609132469597,1,1,0,0
20266,GABINETE TRT9 7,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,75,62.0,4.637843464052743,1,1,0,0
20267,GABINETE TRT9 8,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,88,9.704545454545457,0.9610070188278744,1,1,0,0
20268,GABINETE TRT9 9,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,57,45.842105263157904,12.457941838003757,1,1,0,0
20269,GABINETE TRT9 10,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,92,37.70652173913044,3.3638217412177562,1,1,0,0
20270,GABINETE TRT9 11,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,50,13.94,2.7176974789915964,1,1,0,0
20271,GABINETE TRT9 12,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,60,10.916666666666664,3.8780204968439613,1,1,0,0
20272,GABINETE TRT9 13,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,33,49.0,10.252669552669555,1,1,0,0
20273,GABINETE TRT9 14,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,101,23.673267326732674,1.7203711411201192,1,1,0,0
20274,GABINETE TRT9 15,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,84,20.94047619047619,3.7546575160791775,1,1,0,0
20275,GABINETE TRT9 16,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1,51.0,8.5,1,3,0,0
20277,GABINETE TRT9 18,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,67,34.44776119402985,6.2174640042082325,1,1,0,0
20278,GABINETE TRT9 19,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,96,31.65625,5.694586012945389,1,1,0,0
20279,GABINETE TRT9 20,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,96,18.05208333333333,1.3179049956582112,1,1,0,0
20280,GABINETE TRT9 21,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,28,33.75,2.4318212332780003,2,1,0,0
20281,GABINETE TRT9 22,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,77,23.662337662337666,2.6187937600355085,1,1,0,0
20282,GABINETE TRT9 23,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,98,32.0,3.0292461854374246,1,1,0,0
20283,GABINETE TRT9 24,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,2,0.0,0.0,1,2,0,0
20284,GABINETE TRT9 25,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,4,59.75,1.697285601888277,2,1,0,0
20285,GABINETE TRT9 26,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1,0.0,0.0,1,2,0,0
20287,GABINETE TRT9 28,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,65,18.123076923076926,2.7977184613574333,1,1,0,0
20288,GABINETE TRT9 29,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,60,52.85,3.2926885958508274,2,1,0,0
20289,GABINETE TRT9 30,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,9,38.333333333333336,2.0476645674014096,1,1,0,0
20290,GABINETE TRT9 31,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,17,38.117647058823536,3.3424567262802563,1,1,0,0
20291,SECRETARIA DA 1ª TURMA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,316,8.613924050632912,0.9554080959064216,1,1,0,0
20292,SECRETARIA DA 2ª TURMA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,120,18.191666666666666,2.4962411895284697,1,1,0,0
20293,SECRETARIA DA 3ª TURMA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,30,6.3,1.4884920634920633,1,1,0,0
20294,SECRETARIA DA 4ª TURMA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,95,1.9263157894736842,0.11456140350877192,1,1,0,0
20295,SECRETARIA DA 5ª TURMA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,90,10.133333333333333,2.5286632662439112,1,1,0,0
20296,SECRETARIA DA 6ª TURMA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,184,9.53804347826087,2.5570339746570565,1,1,0,0
20297,SECRETARIA DA 7ª TURMA,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,108,0.7777777777777778,-0.435047917052561,1,1,0,0
20298,1ª VARA DO TRABALHO DE APUCARANA,13205.0,GRA1T,282.0,apucarana,PR,4101408.0,Varas Trabalhistas,T,1.0,-23.5481304,-51.4540306,0,647,1542.916537867079,202.09874101858912,3,1,101,0
20299,2ª VARA DO TRABALHO DE APUCARANA,13205.0,GRA1T,282.0,apucarana,PR,4101408.0,Varas Trabalhistas,T,2.0,-23.5481304,-51.4540306,0,192,1613.166666666667,52.69727675553829,3,1,2,0
20300,VARA DO TRABALHO DE ARAPONGAS,13205.0,GRA1T,330.0,arapongas,PR,4101507.0,Varas Trabalhistas,T,,-23.548549,-51.451851,0,303,1945.7458745874587,469.7287305516925,1,3,41,0
20301,1ª VARA DO TRABALHO DE ARAUCÁRIA,13205.0,GRA1T,354.0,araucaria,PR,4101804.0,Varas Trabalhistas,T,1.0,-25.584327,-49.4080103,0,332,2028.3885542168673,386.57139053100235,3,3,40,0
20302,2ª VARA DO TRABALHO DE ARAUCÁRIA,13205.0,GRA1T,354.0,araucaria,PR,4101804.0,Varas Trabalhistas,T,2.0,-25.584327,-49.4080103,0,277,1261.2238267148016,244.99748821627216,3,1,22,0
20303,VARA DO TRABALHO DE ASSIS CHATEAUBRIAND,13205.0,GRA1T,406.0,assis chateaubriand,PR,4102000.0,Varas Trabalhistas,T,,-24.403897,-53.508763,0,104,1418.4038461538462,115.23042170950664,3,3,2,0
20304,POSTO DE ATENDIMENTO DE PALOTINA,13205.0,GRA1T,3509.0,palotina,PR,4117909.0,Varas Trabalhistas,T,,-24.285598,-53.840333,0,10,22.7,1.3737606837606842,1,1,0,0
20305,VARA DO TRABALHO DE BANDEIRANTES,13205.0,GRA1T,475.0,bandeirantes,PR,4102406.0,Varas Trabalhistas,T,,-23.109248,-50.374002,0,219,1252.429223744292,156.5186381654386,3,1,11,0
20306,VARA DO TRABALHO DE CAMBÉ,13205.0,GRA1T,914.0,cambe,PR,4103701.0,Varas Trabalhistas,T,,-23.282663,-51.26452,0,433,1665.45727482679,317.6762892785593,3,1,14,0
20307,VARA DO TRABALHO DE CAMPO MOURÃO,13205.0,GRA1T,968.0,campo mourao,PR,4104303.0,Varas Trabalhistas,T,,-24.043949,-52.23044,0,373,1389.378016085791,196.814220767798,3,1,41,0
20308,1ª VARA DO TRABALHO DE CASCAVEL,13205.0,GRA1T,1145.0,cascavel,PR,4104808.0,Varas Trabalhistas,T,1.0,-24.9772933,-53.5005251,0,222,1401.4234234234234,104.61952892497452,3,1,14,0
20309,2ª VARA DO TRABALHO DE CASCAVEL,13205.0,GRA1T,1145.0,cascavel,PR,4104808.0,Varas Trabalhistas,T,2.0,-24.9772933,-53.5005251,0,209,1395.9138755980862,138.3226373107384,3,1,17,0
20310,3ª VARA DO TRABALHO DE CASCAVEL,13205.0,GRA1T,1145.0,cascavel,PR,4104808.0,Varas Trabalhistas,T,3.0,-24.9772933,-53.5005251,0,286,1785.1748251748252,130.54876786744936,3,1,15,0
20311,4ª VARA DO TRABALHO DE CASCAVEL,13205.0,GRA1T,1145.0,cascavel,PR,4104808.0,Varas Trabalhistas,T,4.0,-24.9772933,-53.5005251,0,118,1569.0254237288134,347.95207669392755,3,3,1,0
20312,VARA DO TRABALHO DE CASTRO,13205.0,GRA1T,1162.0,castro,PR,4104907.0,Varas Trabalhistas,T,,-24.790505,-50.01071,0,135,2250.103703703704,135.22655307525415,3,1,21,0
20313,VARA DO TRABALHO DE CIANORTE,13205.0,GRA1T,1255.0,cianorte,PR,4105508.0,Varas Trabalhistas,T,,-23.655527,-52.610969,0,423,1696.7494089834515,363.86719031894233,3,1,29,0
20314,1ª VARA DO TRABALHO DE COLOMBO,13205.0,GRA1T,1295.0,colombo,PR,4105805.0,Varas Trabalhistas,T,1.0,-25.2924327,-49.2307119,0,386,1951.396373056995,262.7007085320167,3,1,36,0
20315,2ª VARA DO TRABALHO DE COLOMBO,13205.0,GRA1T,1295.0,colombo,PR,4105805.0,Varas Trabalhistas,T,2.0,-25.2924327,-49.2307119,0,229,2248.698689956332,204.20825899876897,1,1,44,0
20316,1ª VARA DO TRABALHO DE CORNÉLIO PROCÓPIO,13205.0,GRA1T,1373.0,cornelio procopio,PR,4106407.0,Varas Trabalhistas,T,1.0,-23.1817024,-50.6498291,0,935,-4563.607486631016,-2521.5425034728783,0,0,584,0
